userId,action,path,timestamp
ANONYMOUS,GET,/api/admin/audit,2025-12-26T10:42:19.320468
ANONYMOUS,GET,/api/admin/audit,2025-12-26T10:42:44.059367
ANONYMOUS,GET,/d0cs,2025-12-26T10:44:56.281184
ANONYMOUS,GET,/error,2025-12-26T10:44:56.529857
ANONYMOUS,GET,/docs,2025-12-26T10:45:00.043167
ANONYMOUS,GET,/error,2025-12-26T10:45:00.056205
ANONYMOUS,GET,/api/admin/audit,2025-12-26T10:45:35.495573
ANONYMOUS,GET,/api/admin/audit/export,2025-12-26T10:45:35.590698
